algo,dataset,variant,mode,ram_cap_bytes,params_json,threads,trial,recall1,recall10,recall100,qps,mean_ms,p50_ms,p95_ms,p99_ms,p999_ms,bytes_read_total,bytes_read_per_query,bytes_per_query_app,ios_total,ios_per_query,simd_distance_calls,simd_avoided,cpu_user_s,cpu_sys_s,peak_rss_mb,wall_s,commit_sha
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 30, ""W"": 1}",1,1,,94.566,,368.1333312988281,2.7156550999999998,,3.026,,16.692,2185965568,218596.6,151937.0,860,37.094,,,1.61,1.12,630.4,27.736,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 30, ""W"": 1}",1,2,,94.566,,362.17303466796875,2.7603366,,3.053,,13.849,2185928704,218592.9,151937.0,860,37.094,,,1.81,1.1,630.2,28.176,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 30, ""W"": 1}",1,3,,94.566,,366.5813293457031,2.7271422,,3.035,,10.099,2186272768,218627.3,151937.0,860,37.094,,,1.73,1.1,630.1,27.871,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 30, ""W"": 2}",1,1,,94.781,,566.601318359375,1.7641495999999999,,2.051,,5.386,2331017216,233101.7,166566.7,860,40.6657,,,1.71,1.1,630.0,18.234,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 30, ""W"": 2}",1,2,,94.781,,568.3326416015625,1.7587838999999998,,2.023,,5.511,2330660864,233066.1,166566.7,860,40.6657,,,1.7,1.0,629.8,18.175,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 30, ""W"": 2}",1,3,,94.781,,566.6597900390625,1.7639639,,2.047,,5.13,2330316800,233031.7,166566.7,860,40.6657,,,1.72,1.05,630.4,18.239,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 30, ""W"": 4}",1,1,,95.183,,752.363037109375,1.3283873000000002,,1.587,,4.713,2640986112,264098.6,197390.7,861,48.1911,,,1.83,1.06,630.2,13.889,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 30, ""W"": 4}",1,2,,95.183,,746.8297729492188,1.3382371,,1.596,,4.835,2640986112,264098.6,197390.7,861,48.1911,,,1.82,1.06,630.5,13.973,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 30, ""W"": 4}",1,3,,95.183,,747.9142456054688,1.3363022,,1.606,,4.407,2640990208,264099.0,197390.7,861,48.1911,,,1.85,1.1,629.8,13.987,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 50, ""W"": 1}",1,1,,97.409,,245.93450927734375,4.0653253,,4.392,,13.424,2984931328,298493.1,231785.3,861,56.5882,,,2.3,1.47,630.3,41.26,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 50, ""W"": 1}",1,2,,97.409,,244.24819946289062,4.0933871,,4.423,,13.136,2983559168,298355.9,231785.3,860,56.5882,,,2.42,1.55,629.8,41.526,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 50, ""W"": 1}",1,3,,97.409,,242.38685607910156,4.1248219,,4.418,,14.094,2984931328,298493.1,231785.3,860,56.5882,,,2.4,1.52,629.9,41.823,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 50, ""W"": 2}",1,1,,97.467,,394.63958740234375,2.5331748,,2.804,,6.523,3124031488,312403.1,245695.3,861,59.9842,,,2.16,1.38,630.3,25.911,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 50, ""W"": 2}",1,2,,97.467,,393.3816223144531,2.5412909,,2.826,,6.615,3124031488,312403.1,245695.3,861,59.9842,,,2.21,1.4,629.8,26.005,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 50, ""W"": 2}",1,3,,97.467,,392.9794921875,2.5438715000000003,,2.83,,6.656,3122597888,312259.8,245695.3,860,59.9842,,,2.17,1.45,630.0,26.025,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 50, ""W"": 4}",1,1,,97.624,,555.1624755859375,1.8005,,2.142,,6.386,3413635072,341363.5,274655.6,861,67.0546,,,2.31,1.33,630.2,18.588,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 50, ""W"": 4}",1,2,,97.624,,564.9063720703125,1.7694335,,2.028,,5.661,3411206144,341120.6,274655.6,860,67.0546,,,2.24,1.36,630.0,18.292,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 50, ""W"": 4}",1,3,,97.624,,560.209228515625,1.7842533,,2.062,,5.888,3413635072,341363.5,274655.6,860,67.0546,,,2.28,1.39,630.2,18.446,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 75, ""W"": 1}",1,1,,98.723,,170.28225708007812,5.8717749999999995,,6.246,,56.117,3997409280,399740.9,333033.1,861,81.3069,,,3.22,2.05,629.9,59.325,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 75, ""W"": 1}",1,2,,98.723,,171.289306640625,5.8372468,,6.238,,23.415,3996155904,399615.6,333033.1,860,81.3069,,,3.16,2.1,630.1,59.074,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 75, ""W"": 1}",1,3,,98.723,,171.05331420898438,5.8452963,,6.284,,16.657,3997409280,399740.9,333033.1,861,81.3069,,,3.2,2.05,629.8,59.078,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 75, ""W"": 2}",1,1,,98.739,,284.185302734375,3.5180264,,3.825,,7.512,4130271232,413027.1,346318.8,861,84.5505,,,2.85,1.78,630.0,35.781,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 75, ""W"": 2}",1,2,,98.739,,284.7648010253906,3.510862,,3.848,,7.77,4130267136,413026.7,346318.8,861,84.5505,,,2.84,1.86,629.5,35.706,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 75, ""W"": 2}",1,3,,98.739,,284.40093994140625,3.515359,,3.858,,7.632,4127436800,412743.7,346318.8,860,84.5505,,,2.83,1.87,630.2,35.735,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 75, ""W"": 4}",1,1,,98.801,,426.009765625,2.3465686,,2.636,,7.344,4405325824,440532.6,374020.5,860,91.3136,,,2.94,1.68,630.1,24.069,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 75, ""W"": 4}",1,2,,98.801,,426.90228271484375,2.341652,,2.624,,5.886,4405489664,440549.0,374020.5,860,91.3136,,,2.91,1.67,629.6,24.037,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 75, ""W"": 4}",1,3,,98.801,,427.0998840332031,2.3405828,,2.626,,6.387,4407283712,440728.4,374020.5,861,91.3136,,,2.83,1.75,629.8,24.022,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 100, ""W"": 1}",1,1,,99.26,,132.27496337890625,7.5591404,,8.058,,19.77,5013762048,501376.2,434739.6,860,106.1376,,,3.9,2.62,629.2,76.198,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 100, ""W"": 1}",1,2,,99.26,,131.0019989013672,7.6326002,,8.098,,69.34,5014474752,501447.5,434739.6,861,106.1376,,,3.99,2.56,629.6,76.914,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 100, ""W"": 1}",1,3,,99.26,,131.50933837890625,7.603181899999999,,8.101,,22.049,5014347776,501434.8,434739.6,860,106.1376,,,3.97,2.69,629.9,76.685,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 100, ""W"": 2}",1,1,,99.278,,221.652587890625,4.5107433,,4.894,,9.038,5139447808,513944.8,447564.6,860,109.2687,,,3.56,2.23,629.2,45.724,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 100, ""W"": 2}",1,2,,99.278,,219.24659729003906,4.5602531,,5.021,,11.288,5141913600,514191.4,447564.6,860,109.2687,,,3.59,2.29,630.3,46.193,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 100, ""W"": 2}",1,3,,99.278,,221.1656036376953,4.5206857,,4.907,,9.802,5140996096,514099.6,447564.6,860,109.2687,,,3.49,2.29,630.3,45.803,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 100, ""W"": 4}",1,1,,99.301,,340.3534240722656,2.9372999,,3.242,,7.306,5410639872,541064.0,474356.1,861,115.8096,,,3.47,2.07,630.3,29.974,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 100, ""W"": 4}",1,2,,99.301,,337.64483642578125,2.9608587,,3.338,,6.987,5410643968,541064.4,474356.1,861,115.8096,,,3.67,2.09,630.1,30.204,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 100, ""W"": 4}",1,3,,99.301,,339.7340087890625,2.9426729999999997,,3.292,,7.155,5408133120,540813.3,474356.1,860,115.8096,,,3.49,2.08,630.3,30.033,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 150, ""W"": 1}",1,1,,99.682,,90.23539733886719,11.0812386,,11.796,,28.983,7052701696,705270.2,638560.7,861,155.8986,,,5.43,3.69,630.1,111.413,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 150, ""W"": 1}",1,2,,99.682,,90.51190185546875,11.0473757,,11.716,,30.982,7051194368,705119.4,638560.7,860,155.8986,,,5.38,3.71,630.3,111.069,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 150, ""W"": 1}",1,3,,99.682,,89.0718002319336,11.2259987,,11.78,,93.697,7052685312,705268.5,638560.7,860,155.8986,,,5.65,3.83,630.1,112.846,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 150, ""W"": 2}",1,1,,99.688,,154.03509521484375,6.4911764000000005,,7.028,,12.743,7172796416,717279.6,650841.3,860,158.8968,,,4.73,3.2,629.7,65.557,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 150, ""W"": 2}",1,2,,99.688,,153.24632263183594,6.5245976,,7.055,,12.787,7175467008,717546.7,650841.3,860,158.8968,,,4.71,3.23,630.1,65.896,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 150, ""W"": 2}",1,3,,99.688,,153.1966552734375,6.526701200000001,,7.078,,13.521,7175311360,717531.1,650841.3,860,158.8968,,,4.84,3.21,630.0,65.862,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 150, ""W"": 4}",1,1,,99.692,,244.1326904296875,4.0952979,,4.562,,9.55,7426969600,742697.0,676480.6,860,165.1564,,,4.75,2.87,630.1,41.592,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 150, ""W"": 4}",1,2,,99.692,,244.9495849609375,4.0816176,,4.555,,9.022,7431884800,743188.5,676480.6,861,165.1564,,,4.68,2.8,630.1,41.422,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 150, ""W"": 4}",1,3,,99.692,,245.33697509765625,4.0751673,,4.521,,9.531,7430209536,743021.0,676480.6,860,165.1564,,,4.62,2.82,630.2,41.352,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 200, ""W"": 1}",1,1,,99.827,,68.00074005126953,14.704805,,15.532,,76.387,9093062656,909306.3,842708.6,860,205.7394,,,7.06,4.97,630.0,147.644,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 200, ""W"": 1}",1,2,,99.827,,68.20215606689453,14.6613711,,15.543,,91.7,9094164480,909416.4,842708.6,861,205.7394,,,6.92,4.88,630.8,147.218,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 200, ""W"": 1}",1,3,,99.827,,68.20398712158203,14.660984200000001,,15.559,,63.07,9093017600,909301.8,842708.6,860,205.7394,,,7.07,4.9,629.8,147.23,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 200, ""W"": 2}",1,1,,99.829,,118.1976089477539,8.459527,,9.16,,15.563,9212977152,921297.7,854631.2,860,208.6502,,,5.98,4.0,630.4,85.184,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 200, ""W"": 2}",1,2,,99.829,,118.1531982421875,8.4627316,,9.12,,18.677,9211478016,921147.8,854631.2,860,208.6502,,,5.86,4.01,630.0,85.218,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 200, ""W"": 2}",1,3,,99.829,,117.4614486694336,8.5125423,,9.19,,17.472,9212084224,921208.4,854631.2,860,208.6502,,,6.0,4.11,630.6,85.716,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 200, ""W"": 4}",1,1,,99.833,,189.46067810058594,5.2772872,,5.843,,14.363,9462063104,946206.3,879498.4,861,214.7213,,,5.83,3.6,630.1,53.376,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 200, ""W"": 4}",1,2,,99.833,,191.00277709960938,5.2346289,,5.778,,11.368,9457467392,945746.7,879498.4,860,214.7213,,,5.71,3.52,630.5,52.923,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 200, ""W"": 4}",1,3,,99.833,,189.86302185058594,5.2660648000000005,,5.807,,11.329,9462063104,946206.3,879498.4,861,214.7213,,,5.91,3.39,630.7,53.258,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 300, ""W"": 1}",1,1,,99.925,,46.28644561767578,21.6036214,,22.959,,96.229,13181886464,1318188.6,1251497.2,860,305.5413,,,9.67,7.19,630.0,216.67,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 300, ""W"": 1}",1,2,,99.925,,46.101341247558594,21.6903961,,23.032,,113.35,13181685760,1318168.6,1251497.2,860,305.5413,,,9.61,7.03,630.2,217.574,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 300, ""W"": 1}",1,3,,99.925,,46.183265686035156,21.6518801,,23.054,,87.412,13182050304,1318205.0,1251497.2,861,305.5413,,,9.45,6.75,629.9,217.127,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 300, ""W"": 2}",1,1,,99.925,,80.11935424804688,12.4804707,,13.41,,24.159,13295259648,1329526.0,1262893.9,860,308.3237,,,8.28,5.95,629.8,125.438,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 300, ""W"": 2}",1,2,,99.925,,80.59943389892578,12.406145,,13.335,,24.221,13295808512,1329580.9,1262893.9,860,308.3237,,,8.24,5.81,629.6,124.68,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 300, ""W"": 2}",1,3,,99.925,,80.54083251953125,12.415166900000001,,13.338,,20.902,13294841856,1329484.2,1262893.9,860,308.3237,,,8.26,5.84,630.8,124.746,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 300, ""W"": 4}",1,1,,99.926,,132.13600158691406,7.5670611,,8.345,,14.9,27058520064,2705852.0,1286679.8,1563,314.1308,,,8.09,4.95,630.0,76.261,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 300, ""W"": 4}",1,2,,99.926,,131.83786010742188,7.584169299999999,,8.405,,14.821,13530861568,1353086.2,1286679.8,860,314.1308,,,8.16,5.09,629.6,76.449,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,ram_capped_1p5gb,1610612736,"{""L"": 300, ""W"": 4}",1,3,,99.926,,131.91757202148438,7.5795645,,8.341,,16.768,13533880320,1353388.0,1286679.8,861,314.1308,,,7.9,5.02,630.6,76.386,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,ram_capped_1p5gb,1610612736,"{""L"": 10, ""W"": 1}",1,1,,68.038,,734.51611328125,1.3607124,,1.716,,5.418,1098039296,109803.9,75481.1,555,18.428,,,0.78,0.58,321.4,13.936,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,ram_capped_1p5gb,1610612736,"{""L"": 10, ""W"": 1}",1,2,,68.038,,741.203125,1.3484525,,1.687,,5.55,1098067968,109806.8,75481.1,556,18.428,,,0.77,0.53,321.0,13.818,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,ram_capped_1p5gb,1610612736,"{""L"": 10, ""W"": 1}",1,3,,68.038,,747.243408203125,1.3375477,,1.691,,4.923,1098362880,109836.3,75481.1,555,18.428,,,0.8,0.52,321.6,13.712,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,ram_capped_1p5gb,1610612736,"{""L"": 10, ""W"": 2}",1,1,,68.748,,1009.7383422851562,0.9896552000000001,,1.265,,3.515,1265123328,126512.3,92167.4,555,22.5018,,,0.76,0.56,321.4,10.214,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,ram_capped_1p5gb,1610612736,"{""L"": 10, ""W"": 2}",1,2,,68.748,,1009.23095703125,0.990165,,1.252,,3.65,1263513600,126351.4,92167.4,555,22.5018,,,0.77,0.57,321.4,10.212,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,ram_capped_1p5gb,1610612736,"{""L"": 10, ""W"": 2}",1,3,,68.748,,1004.0197143554688,0.9952869,,1.267,,4.088,1262874624,126287.5,92167.4,555,22.5018,,,0.79,0.58,321.3,10.276,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,ram_capped_1p5gb,1610612736,"{""L"": 10, ""W"": 4}",1,1,,70.136,,1090.3544921875,0.9164397,,1.148,,3.281,1617190912,161719.1,127352.0,556,31.0918,,,0.95,0.61,321.1,9.481,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,ram_capped_1p5gb,1610612736,"{""L"": 10, ""W"": 4}",1,2,,70.136,,1087.1800537109375,0.9190938,,1.155,,3.309,1613897728,161389.8,127352.0,555,31.0918,,,0.95,0.68,321.0,9.512,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,ram_capped_1p5gb,1610612736,"{""L"": 10, ""W"": 4}",1,3,,70.136,,1090.340576171875,0.9164393,,1.153,,3.346,1612959744,161296.0,127352.0,555,31.0918,,,0.92,0.64,321.4,9.472,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,ram_capped_1p5gb,1610612736,"{""L"": 20, ""W"": 1}",1,1,,85.909,,492.7241516113281,2.0287992999999998,,2.37,,10.311,1482665984,148266.6,114092.0,555,27.8545,,,1.07,0.74,320.9,20.597,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,ram_capped_1p5gb,1610612736,"{""L"": 20, ""W"": 1}",1,2,,85.909,,500.99566650390625,1.9952925,,2.345,,7.256,1483780096,148378.0,114092.0,555,27.8545,,,1.01,0.7,320.8,20.282,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,ram_capped_1p5gb,1610612736,"{""L"": 20, ""W"": 1}",1,3,,85.909,,488.3193664550781,2.047117,,2.375,,44.964,1484636160,148463.6,114092.0,556,27.8545,,,1.02,0.77,321.1,20.785,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,ram_capped_1p5gb,1610612736,"{""L"": 20, ""W"": 2}",1,1,,86.316,,730.628662109375,1.3679590000000001,,1.66,,5.078,1639686144,163968.6,129763.7,555,31.6806,,,1.0,0.74,320.9,14.002,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,ram_capped_1p5gb,1610612736,"{""L"": 20, ""W"": 2}",1,2,,86.316,,725.9396362304688,1.3767804000000001,,1.666,,4.323,1640935424,164093.5,129763.7,555,31.6806,,,1.05,0.76,320.7,14.082,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,ram_capped_1p5gb,1610612736,"{""L"": 20, ""W"": 2}",1,3,,86.316,,727.6091918945312,1.3736322,,1.664,,5.082,1641340928,164134.1,129763.7,556,31.6806,,,1.03,0.74,321.1,14.044,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,ram_capped_1p5gb,1610612736,"{""L"": 20, ""W"": 4}",1,1,,87.071,,883.3804321289062,1.1312831,,1.389,,4.05,1969971200,196997.1,162625.9,556,39.7036,,,1.14,0.82,321.4,11.639,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,ram_capped_1p5gb,1610612736,"{""L"": 20, ""W"": 4}",1,2,,87.071,,887.5294799804688,1.1259908,,1.376,,4.204,1968246784,196824.7,162625.9,555,39.7036,,,1.13,0.77,321.5,11.577,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,ram_capped_1p5gb,1610612736,"{""L"": 20, ""W"": 4}",1,3,,87.071,,887.6823120117188,1.1258025,,1.373,,3.776,1969963008,196996.3,162625.9,556,39.7036,,,1.16,0.77,321.4,11.571,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,ram_capped_1p5gb,1610612736,"{""L"": 30, ""W"": 1}",1,1,,92.131,,373.6064147949219,2.6758554,,3.006,,11.408,1875009536,187501.0,153295.3,555,37.4256,,,1.3,0.97,321.7,27.096,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,ram_capped_1p5gb,1610612736,"{""L"": 30, ""W"": 1}",1,2,,92.131,,366.0254211425781,2.7312601,,3.039,,13.883,1875406848,187540.7,153295.3,555,37.4256,,,1.37,1.01,321.1,27.626,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,ram_capped_1p5gb,1610612736,"{""L"": 30, ""W"": 1}",1,3,,92.131,,370.8505554199219,2.695745,,3.006,,7.69,3746926592,374692.7,153295.3,953,37.4256,,,1.32,0.99,321.4,27.264,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,ram_capped_1p5gb,1610612736,"{""L"": 30, ""W"": 2}",1,1,,92.361,,571.634521484375,1.7486268999999999,,2.029,,5.021,2024947712,202494.8,168264.5,555,41.0802,,,1.27,0.91,321.1,17.812,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,ram_capped_1p5gb,1610612736,"{""L"": 30, ""W"": 2}",1,2,,92.361,,572.3570556640625,1.7464032,,2.01,,5.66,2022907904,202290.8,168264.5,555,41.0802,,,1.24,0.94,321.2,17.799,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,ram_capped_1p5gb,1610612736,"{""L"": 30, ""W"": 2}",1,3,,92.361,,571.9613037109375,1.7476238000000002,,2.02,,5.533,2025934848,202593.5,168264.5,555,41.0802,,,1.25,0.95,321.5,17.807,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,ram_capped_1p5gb,1610612736,"{""L"": 30, ""W"": 4}",1,1,,92.754,,745.456298828125,1.3407122999999999,,1.602,,3.985,2334248960,233424.9,199524.4,555,48.712,,,1.33,0.92,321.4,13.717,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,ram_capped_1p5gb,1610612736,"{""L"": 30, ""W"": 4}",1,2,,92.754,,742.3219604492188,1.3463878999999999,,1.605,,4.321,2335191040,233519.1,199524.4,555,48.712,,,1.33,0.95,321.1,13.772,bb380a795cd44062da32056f57301d3566b0f422
